[-0.3672, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0862, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0852, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0842, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0832, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0822, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3272, -0.0812, 138.7416, 2, 0.5, 0]
[-0.3672, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3662, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3652, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3642, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3632, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3622, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3612, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3602, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3592, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3582, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3572, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3562, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3552, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3542, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3532, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3522, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3512, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3502, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3492, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3482, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3472, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3462, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3452, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3442, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3432, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3422, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3412, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3402, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3392, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3382, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3372, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3362, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3352, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3342, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3332, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3322, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3312, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3302, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3292, -0.0802, 138.7416, 2, 0.5, 0]
[-0.3282, -0.0802, 138.7416, 2, 0.5, 0]
